project_id,record_date,reported_progress,financial_expenditure,status,data_status
SYN-PRJ-00059,2023-04-28,100.0,4261000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00060,2022-10-15,12.3,81495.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00060,2022-12-03,34.6,230504.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00060,2023-01-21,46.9,312000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00061,2022-11-05,16.1,294053.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00061,2023-01-07,50.0,911000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00061,2023-03-11,83.9,1527946.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00061,2023-05-14,100.0,1822000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00062,2024-10-05,26.1,425762.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00062,2024-12-02,73.9,1204237.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00062,2025-01-29,100.0,1630000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00063,2024-04-11,6.4,118940.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00063,2024-06-14,20.2,376954.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00063,2024-08-17,39.4,735154.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00063,2024-10-20,60.6,1131845.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00063,2024-12-23,79.8,1490045.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00063,2025-02-25,93.6,1748059.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00063,2025-05-01,100.0,1867000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00064,2021-05-24,26.1,391283.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00064,2021-07-03,73.9,1106716.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00064,2021-08-13,100.0,1498000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00065,2024-10-26,13.9,140005.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00065,2024-12-03,39.5,395994.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00065,2025-01-10,53.4,536000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00066,2023-08-17,11.1,308666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00066,2023-10-20,35.2,979162.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00066,2023-12-23,64.8,1798837.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00066,2024-02-25,88.9,2469333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00066,2024-04-29,100.0,2778000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00067,2023-09-11,26.1,55114.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00067,2023-11-05,73.9,155886.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00067,2023-12-30,100.0,211000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00068,2021-05-28,7.5,43222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00068,2021-07-30,23.7,137111.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00068,2021-10-01,43.6,251889.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00068,2021-12-03,59.8,345777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00068,2022-02-04,67.3,389000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00069,2021-08-24,26.1,281839.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00069,2021-10-27,73.9,797161.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00069,2021-12-31,100.0,1079000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00070,2022-09-04,10.6,132017.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00070,2022-11-08,32.8,409000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00070,2023-01-11,55.0,685982.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00070,2023-03-17,65.6,818000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00071,2021-09-20,8.2,290139.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00071,2021-11-29,26.1,923094.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00071,2022-02-06,50.0,1767000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00071,2022-04-17,73.9,2610905.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00071,2022-06-25,91.8,3243860.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00071,2022-09-03,100.0,3534000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00072,2022-06-28,4.7,17444.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00072,2022-09-06,14.8,55337.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00072,2022-11-15,27.1,101662.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00072,2023-01-24,37.2,139555.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00072,2023-04-04,41.9,157000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00073,2022-11-30,26.1,397029.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00073,2023-01-20,73.9,1122970.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00073,2023-03-13,100.0,1520000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00074,2024-02-11,4.2,63697.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00074,2024-04-14,13.2,199393.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00074,2024-06-16,26.1,393111.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00074,2024-08-18,41.7,627726.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00074,2024-10-20,58.3,877273.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00074,2024-12-22,73.9,1111888.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00074,2025-02-23,86.8,1305606.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00074,2025-04-27,95.8,1441302.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00074,2025-06-30,100.0,1505000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00075,2022-02-22,11.1,103555.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00075,2022-04-30,35.2,328502.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00075,2022-07-05,64.8,603497.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00075,2022-09-10,88.9,828444.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00075,2022-11-16,100.0,932000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00076,2024-03-18,4.2,33985.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00076,2024-05-24,13.2,106387.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00076,2024-07-29,26.1,209746.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00076,2024-10-04,41.7,334926.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00076,2024-12-09,58.3,468073.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00076,2025-02-14,73.9,593253.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00076,2025-04-21,86.8,696612.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00076,2025-06-27,95.8,769014.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00076,2025-09-02,100.0,803000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00077,2021-05-05,12.9,473428.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00077,2021-07-09,25.7,946857.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00077,2021-09-12,36.0,1420285.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00077,2021-11-17,36.0,1893714.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00077,2022-01-21,36.0,2367142.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00077,2022-03-27,36.0,2840571.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00077,2022-06-01,36.0,3314000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00078,2021-06-21,26.1,108138.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00078,2021-07-27,73.9,305861.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00078,2021-09-01,100.0,414000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00079,2022-07-27,7.6,72141.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00079,2022-09-28,23.7,223500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00079,2022-11-30,39.8,374858.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00079,2023-02-02,47.4,447000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00080,2022-02-18,26.1,24749.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00080,2022-05-02,73.9,70000.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00080,2022-07-15,100.0,94750.0,COMPLETED,SYNTHETIC
SYN-PRJ-00081,2024-01-02,8.2,222900.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00081,2024-03-11,26.1,709168.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00081,2024-05-19,50.0,1357500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00081,2024-07-27,73.9,2005831.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00081,2024-10-04,91.8,2492099.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00081,2024-12-12,100.0,2715000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00082,2023-06-23,16.1,101514.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00082,2023-09-01,50.0,314500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00082,2023-11-10,83.9,527485.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00082,2024-01-19,100.0,629000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00083,2023-04-22,6.7,214772.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00083,2023-06-25,21.4,683309.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00083,2023-08-27,41.0,1308000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00083,2023-10-30,60.5,1932690.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00083,2024-01-01,75.2,2401227.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00083,2024-03-05,81.9,2616000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00084,2021-05-05,8.6,254000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00084,2021-07-09,17.2,508000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00084,2021-09-12,24.1,762000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00084,2021-11-17,24.1,1016000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00084,2022-01-21,24.1,1270000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00084,2022-03-27,24.1,1524000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00084,2022-06-01,24.1,1778000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00085,2021-05-01,16.1,129919.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00085,2021-07-13,50.0,402500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00085,2021-09-24,83.9,675080.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00085,2021-12-06,100.0,805000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00086,2024-02-27,26.1,575693.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00086,2024-05-02,73.9,1628306.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00086,2024-07-06,100.0,2204000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00087,2022-01-25,4.9,72165.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00087,2022-04-01,15.7,229598.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00087,2022-06-06,30.1,439500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00087,2022-08-10,44.4,649401.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00087,2022-10-15,55.2,806834.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00087,2022-12-20,60.1,879000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00088,2022-03-07,6.4,158120.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00088,2022-05-09,20.2,501125.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00088,2022-07-11,39.4,977319.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00088,2022-09-11,60.6,1504681.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00088,2022-11-13,79.8,1980874.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00088,2023-01-15,93.6,2323880.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00088,2023-03-19,100.0,2482000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00089,2022-12-04,26.1,652748.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00089,2023-02-21,73.9,1846251.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00089,2023-05-11,100.0,2499000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00090,2022-01-13,11.4,61489.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00090,2022-03-18,35.4,190500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00090,2022-05-21,59.3,319510.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00090,2022-07-25,70.7,381000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00091,2022-01-07,26.1,161424.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00091,2022-03-24,73.9,456576.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00091,2022-06-09,100.0,618000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00092,2021-10-07,5.3,145633.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00092,2021-12-06,16.8,461552.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00092,2022-02-04,32.8,900141.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00092,2022-04-05,50.4,1385858.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00092,2022-06-04,66.4,1824447.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00092,2022-08-03,77.9,2140366.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00092,2022-10-03,83.2,2286000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2021-07-18,2.7,96836.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2021-09-19,8.4,303130.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2021-11-22,16.6,597634.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2022-01-24,26.6,954310.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2022-03-28,37.1,1333689.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2022-05-31,47.1,1690365.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2022-08-02,55.3,1984869.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2022-10-04,61.0,2191163.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00093,2022-12-07,63.7,2288000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00094,2022-04-11,11.1,311666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00094,2022-06-20,35.2,988679.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00094,2022-08-29,64.8,1816320.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00094,2022-11-07,88.9,2493333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00094,2023-01-16,100.0,2805000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00095,2022-03-28,18.7,21484.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00095,2022-05-10,52.9,60766.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00095,2022-06-22,71.6,82250.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00096,2023-05-12,11.0,76793.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00096,2023-06-08,31.0,217206.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00096,2023-07-06,42.0,294000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00097,2024-06-08,5.1,24436.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00097,2024-08-14,16.1,76983.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00097,2024-10-20,31.7,151348.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00097,2024-12-27,50.0,238500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00097,2025-03-04,68.3,325651.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00097,2025-05-10,83.9,400016.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00097,2025-07-16,94.9,452563.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00097,2025-09-22,100.0,477000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00098,2024-08-30,6.4,91610.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00098,2024-11-04,20.2,290338.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00098,2025-01-08,39.4,566230.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00098,2025-03-15,60.6,871769.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00098,2025-05-19,79.8,1147661.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00098,2025-07-24,93.6,1346389.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00098,2025-09-28,100.0,1438000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00099,2023-09-22,8.2,159191.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00099,2023-11-28,26.1,506474.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00099,2024-02-03,50.0,969500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00099,2024-04-10,73.9,1432525.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00099,2024-06-16,91.8,1779809.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00099,2024-08-22,100.0,1939000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00100,2023-09-17,7.1,33444.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00100,2023-11-27,22.6,106093.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00100,2024-02-06,41.6,194906.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00100,2024-04-17,57.1,267555.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00100,2024-06-28,64.2,301000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00101,2023-10-25,1.5,381628.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00101,2024-01-01,5.2,539704.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00101,2024-03-09,10.8,661000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00102,2023-07-06,7.5,66333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00102,2023-09-09,23.7,210424.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00102,2023-11-13,43.4,386575.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00102,2024-01-17,59.6,530666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00102,2024-03-23,67.1,597000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00103,2024-12-18,20.4,323370.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00103,2025-03-06,57.6,914629.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00103,2025-05-23,78.0,1238000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00104,2023-10-30,16.1,350378.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00104,2024-01-08,50.0,1085500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00104,2024-03-18,83.9,1820621.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00104,2024-05-27,100.0,2171000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00105,2021-07-08,17.0,41531.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00105,2021-08-14,47.9,117468.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00105,2021-09-21,64.9,159000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00106,2022-11-03,8.2,81032.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00106,2023-01-07,26.1,257808.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00106,2023-03-13,50.0,493500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00106,2023-05-17,73.9,729191.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00106,2023-07-21,91.8,905967.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00106,2023-09-24,100.0,987000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00107,2021-08-01,26.1,496548.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00107,2021-10-14,73.9,1404451.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00107,2021-12-27,100.0,1901000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00108,2022-01-09,16.2,76010.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00108,2022-03-05,45.7,214989.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00108,2022-04-29,61.9,291000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00109,2022-07-19,10.2,31866.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00109,2022-09-10,28.8,90133.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00109,2022-11-02,39.0,122000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2021-08-24,3.6,42321.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2021-11-05,11.1,131666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2022-01-17,21.9,259627.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2022-03-31,35.2,417677.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2022-06-12,50.0,592500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2022-08-23,64.8,767322.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2022-11-04,78.1,925372.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2023-01-16,88.9,1053333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2023-03-30,96.4,1142678.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00110,2023-06-11,100.0,1185000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00111,2024-08-15,26.1,643606.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00111,2024-10-25,73.9,1820393.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00111,2025-01-05,100.0,2464000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00112,2024-02-03,6.4,256037.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00112,2024-04-08,20.2,811452.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00112,2024-06-12,39.4,1582532.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00112,2024-08-16,60.6,2436467.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00112,2024-10-20,79.8,3207547.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00112,2024-12-24,93.6,3762962.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00112,2025-02-27,100.0,4019000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00113,2021-05-02,16.1,196250.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00113,2021-07-16,50.0,608000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00113,2021-09-28,83.9,1019749.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00113,2021-12-12,100.0,1216000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00114,2023-12-14,16.1,525971.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00114,2024-02-15,50.0,1629500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00114,2024-04-18,83.9,2733028.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00114,2024-06-21,100.0,3259000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00115,2021-05-28,19.8,248404.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00115,2021-08-01,56.1,702595.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00115,2021-10-05,75.9,951000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00116,2023-10-08,8.2,104594.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00116,2023-12-10,26.1,332773.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00116,2024-02-11,50.0,637000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00116,2024-04-14,73.9,941226.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00116,2024-06-16,91.8,1169405.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00116,2024-08-19,100.0,1274000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00117,2024-12-26,5.1,108041.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00117,2025-02-25,16.1,340372.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00117,2025-04-27,31.7,669171.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00117,2025-06-27,50.0,1054500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00117,2025-08-27,68.3,1439828.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00117,2025-10-27,83.9,1768627.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00117,2025-12-27,94.9,2000958.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00117,2026-02-27,100.0,2109000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00118,2023-06-13,3.6,30500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2023-08-20,11.1,94888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2023-10-26,21.9,187107.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2024-01-02,35.2,301009.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2024-03-09,50.0,427000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2024-05-16,64.8,552990.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2024-07-22,78.1,666892.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2024-09-28,88.9,759111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2024-12-04,96.4,823500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00118,2025-02-10,100.0,854000.0,COMPLETED,SYNTHETIC
SYN-PRJ-00119,2023-04-29,2.9,33660.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00119,2023-06-30,9.3,107093.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00119,2023-09-01,17.8,205000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00119,2023-11-02,26.2,302906.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-00119,2024-01-03,32.6,376339.2,IN_PROGRESS,SYNTHETIC
